Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
28.0,Male,0,8.8342,5.689332398410521,7.66961,5.968890134789581,Arts,ENTP
25.0,Male,0,2.43467,4.791400656565834,6.5482,4.528146362238227,Unknown,INTP
26.0,Female,0,1.11691,5.745179314941422,7.39761,6.292990304693477,Unknown,INTJ
33.0,Female,0,6.00657,6.818130794324947,4.92899,6.725773767972715,Arts,ESTJ
23.0,Male,0,2.54554,7.73909421046887,7.42757,6.118709119108071,Others,ISTJ
25.0,Male,0,2.71328,6.338760706419093,1.39599,6.767853072565193,Arts,ISFJ
29.0,Male,0,3.77579,7.122475619214478,1.96014,7.448247350719715,Unknown,ESFJ
29.0,Female,0,2.43303,6.62264062997828,8.04256,5.8118137354025095,Unknown,ISTP
23.0,Male,0,1.77718,7.331823065602553,1.90498,5.582084025177721,Sports,INFJ
23.0,Male,0,0.79632,6.68122749727053,6.93996,5.186642680316944,Others,INTP
25.0,Female,0,1.37923,5.429478550994214,9.41863,6.075493438408361,Arts,INTJ
31.0,Male,1,9.88311,6.281045613602323,9.8637,2.889403375194756,Others,ESTP
23.0,Male,1,2.71187,4.876312761876674,2.79972,6.088993744649183,Others,INFP
23.0,Male,1,0.61891,7.940036637848807,8.2784,5.079787407743346,Sports,INTP
20.0,Male,0,5.92505,6.761434226014187,0.33797,4.984590650180685,Arts,ENFP
27.0,Female,0,9.43584,6.7512545797784815,1.49009,5.282530868795019,Technology,ESFP
28.0,Female,0,1.61021,3.845523386401371,4.05649,6.138086016251588,Sports,INFJ
22.0,Male,0,7.53548,4.710237574139741,0.34876,4.596932877237301,Unknown,ENFP
28.0,Male,0,0.62068,6.914271644172755,3.12686,6.797012012354072,Others,ISFJ
24.0,Male,0,8.4935,6.511084358205181,9.54837,6.776841448434301,Others,ESTJ
26.0,Female,0,7.57046,5.892550578518843,0.56816,6.263806088802159,Technology,ENFJ
25.0,Male,0,2.23288,5.678275816643551,8.56966,6.66172576506681,Unknown,INTJ
29.0,Male,1,4.05947,4.599827808591715,1.04611,5.781398667796053,Unknown,INFP
35.0,Male,0,4.61855,3.522915760029547,7.05497,5.72347790151672,Sports,ENTJ
24.0,Female,1,5.94073,5.8137990512456135,6.3685,7.043070796170619,Unknown,ENTP
33.0,Female,0,6.06904,3.073129176161305,2.05909,5.755057240964917,Unknown,ENFP
28.0,Female,0,7.12389,6.189206063915093,3.27718,2.199488247626851,Unknown,ESFP
21.0,Male,0,8.8997,5.989878825029644,8.25042,6.892864542004594,Unknown,ENTJ
25.0,Male,0,8.09814,6.673156382555577,4.78716,6.241621933827855,Unknown,ESFJ
28.0,Female,0,0.54667,3.8767352711132537,6.05378,5.506613886715318,Sports,INTJ
32.0,Female,0,2.59593,6.103586607943146,6.55833,7.184502886500119,Others,ISTJ
30.0,Female,0,6.68998,4.671180532414482,5.66144,6.491510282027823,Unknown,ENTJ
26.0,Female,1,9.40615,6.412632274767446,0.01854,3.1630307420235093,Unknown,ESFP
29.0,Male,1,5.24476,4.779184158389729,0.34687,6.515136715727738,Unknown,ENFP
34.0,Female,0,9.60487,6.38966822671096,9.92027,3.735681874427943,Technology,ESTP
25.0,Male,0,0.28178,3.2387895838689613,9.64725,2.620385609025395,Unknown,INTP
22.0,Male,0,8.79707,6.901777272460342,9.73534,6.7305457170776695,Unknown,ENTJ
27.0,Male,1,0.98482,6.383586012007981,6.04863,2.897886849568906,Arts,ISTP
30.0,Male,0,7.12396,5.842025342134404,7.21205,4.544820664382899,Arts,ENTP
28.0,Male,0,4.85309,3.8327637802042878,2.36903,6.231920918509095,Others,ENFJ
25.0,Male,1,2.05357,6.723869677034442,9.28822,4.015721452175104,Arts,ISTP
35.0,Female,0,0.19692,6.647116705548144,8.42077,3.7038430461872807,Technology,ISTP
25.0,Male,0,7.82705,6.2845240173676284,9.15005,6.309385175532855,Unknown,ESTJ
24.0,Female,0,4.60151,4.927631386625645,9.89805,6.845123163509041,Others,ENTJ
20.0,Male,0,9.40318,1.5711488820997532,1.24144,6.352005988465997,Arts,ENFJ
31.0,Female,0,8.89531,5.0388737958334255,3.38167,2.353825064029392,Others,ENFP
31.0,Male,1,7.58402,6.620086297289183,6.86054,3.2645708362182804,Unknown,ESTP
25.0,Male,0,3.23266,7.077050503814908,1.9795,6.418805900120398,Others,ISFJ
21.0,Male,0,9.27244,4.969188240738453,8.33222,6.497817811151782,Unknown,ENTJ
25.0,Male,0,5.46789,4.537594249929661,3.34276,6.182582601442187,Unknown,ENFJ
25.0,Male,0,1.26522,7.046990392242921,3.96587,6.053896091928011,Unknown,ISFJ
28.0,Male,0,6.55662,6.33343686527351,2.41815,5.351577891127854,Sports,ESFJ
22.0,Male,0,6.68771,7.007209283521524,3.17671,6.056891081076588,Unknown,ENFJ
29.0,Female,0,2.25404,6.434862980214253,5.63072,5.182375398762186,Technology,ISTP
22.0,Female,0,8.21066,5.917477463123186,7.8989,7.1926209984578175,Arts,ENTJ
28.0,Female,0,8.96942,6.215051806323021,8.3175,6.938314975201223,Arts,ESTJ
25.0,Male,0,8.80434,3.9045224996299885,2.80629,3.9158976151697207,Unknown,ENFP
29.0,Male,0,1.45966,6.897324751757363,2.52756,3.9518864317215554,Technology,ISFP
23.0,Male,0,1.62079,6.539534319382697,1.33181,6.102683407754279,Unknown,ISFJ
31.0,Female,1,9.93413,6.537040432761359,0.62207,7.385057201006097,Unknown,ESFP
33.0,Female,0,4.04728,6.29749617627371,0.52961,6.595464787218443,Technology,ISFJ
22.0,Male,0,3.35192,6.2370067292209175,2.34257,5.1554420066825495,Arts,INFP
23.0,Male,0,6.96453,5.388410527949099,7.92272,6.053710246791661,Unknown,ENTJ
43.0,Female,0,1.40207,6.271317579799086,9.47078,6.119276823775785,Sports,ISTJ
22.0,Male,0,2.90234,6.156314017031711,0.33595,5.007825767022088,Arts,ISFP
21.0,Female,0,3.52627,4.362067553591968,0.79627,7.260927997526416,Technology,INFJ
20.0,Female,0,4.30754,4.882724022819459,5.65398,4.0350857152589175,Unknown,ENTP
22.0,Female,0,5.10546,6.481550666005975,6.86032,1.6032137061016671,Arts,ESTP
31.0,Female,0,5.15175,4.747818519097137,3.57416,6.212253164584696,Unknown,ENFJ
43.0,Male,0,5.45609,7.563453981103253,6.5033,5.806485470446585,Unknown,ISTP
26.0,Female,1,0.21754,6.682606393103593,6.54098,5.535711873135985,Unknown,ISTP
19.0,Male,0,1.11284,4.0579902398358,5.8351,2.811862966479798,Technology,INFP
22.0,Male,0,7.39343,4.835228933292714,3.65495,6.76365579032768,Technology,ENFJ
28.0,Male,0,5.16829,5.546008043024088,9.24314,3.3572744870749305,Others,INTP
23.0,Male,0,2.78362,6.544281342162209,6.8665,6.274203113931483,Arts,ISTJ
27.0,Male,0,4.99646,6.532658972169747,8.46152,6.222183743122288,Unknown,ISTJ
24.0,Female,0,0.91133,5.237579829971645,6.11789,6.46346780026716,Unknown,INTJ
42.0,Female,0,3.05154,5.988961716535861,8.73322,5.558556386616271,Sports,ENTJ
21.0,Female,1,5.05867,5.740091732339203,9.26699,6.9843869144156185,Sports,ENTP
28.0,Male,0,5.82074,5.597378237605975,6.30448,5.1590383166942715,Unknown,ENFP
28.0,Male,0,4.1681,6.348675953794981,9.4851,6.561260812771547,Arts,ISTJ
28.0,Male,0,2.45193,6.871640420054125,9.29562,5.429558217342315,Technology,ISTP
36.0,Female,0,6.78987,7.159970511721206,6.1016,3.005236414271403,Technology,ESTP
26.0,Female,0,5.91143,6.3821433032356225,2.61629,5.1725776967214765,Unknown,ESFP
24.0,Female,1,5.10189,7.484684778144956,3.27883,4.423651625665653,Technology,ESFP
32.0,Male,0,8.2069,7.212935587545843,9.94284,6.491824894240012,Arts,ESTJ
33.0,Male,0,6.36331,6.046715504663367,9.1199,4.487544083568683,Others,ENTP
23.0,Female,1,8.86239,6.1522890820438185,0.04056,4.954409779212259,Technology,ESFP
24.0,Female,0,6.94668,2.746686039498426,6.34883,5.748040209522487,Sports,ENTJ
28.0,Female,1,6.96791,6.691572580704952,5.93576,5.100574840466081,Arts,ESTP
27.0,Male,0,7.75293,6.5191164667958725,2.59741,6.26608868347955,Technology,ESFJ
35.0,Female,1,5.83328,3.3789196129686836,4.4664,4.769075134927617,Arts,ENFP
19.0,Female,1,4.69863,6.42539945337465,3.61771,4.949562195198748,Others,ENFP
35.0,Female,1,1.30497,6.390203323440903,9.23266,3.615364854350201,Unknown,ISTP
25.0,Female,1,4.89014,6.10365631349917,0.93882,3.3811168179356357,Sports,ESFP
26.0,Male,1,7.14843,5.989790969923536,8.15382,2.9229949726347373,Unknown,ENTP
27.0,Female,0,5.55113,4.488437371601193,5.762,4.260021333082014,Others,ENTP
25.0,Male,1,3.86677,7.067047596732348,4.50102,6.8088684442894865,Unknown,ESFP
25.0,Male,0,2.9423,6.83721438441879,8.14882,6.362284692750474,Unknown,ISTJ
22.0,Female,0,5.23653,4.064779413918503,7.56824,3.048924939917626,Others,ENTP
21.0,Male,0,6.35686,4.619756858645788,8.81022,6.098772003365311,Unknown,ENTJ
38.0,Male,0,9.18281,6.499798939675361,7.24116,6.627739148594531,Technology,ESTJ
29.0,Female,0,7.92301,6.846988745146692,1.27884,6.241796627194866,Unknown,ESFJ
20.0,Male,0,7.23815,5.884009621495021,9.66011,2.072568855463513,Unknown,ENTP
26.0,Female,0,4.48652,6.796991341066195,6.14221,7.026497057099768,Unknown,ESTJ
31.0,Female,0,6.99501,5.636581707799955,8.36394,5.655373800117603,Sports,ENTJ
28.0,Male,0,2.11337,7.009035281246403,3.88861,6.973702213366958,Sports,ISFJ
42.0,Male,0,8.39617,6.661910488061282,6.73649,5.6504508703425405,Unknown,ESTP
29.0,Female,0,6.00672,6.505672261625312,1.00055,6.91972672822993,Unknown,ESFJ
26.0,Male,1,3.86271,3.2076881353290245,9.78514,2.8643873586250264,Unknown,INTP
32.0,Female,1,0.85182,6.3066145617442375,5.95961,4.151092034872091,Arts,ISTP
27.0,Male,0,1.5081,4.905289000203492,1.54859,2.7868965369780394,Sports,INFP
33.0,Male,0,9.83834,6.202415676718614,8.21651,6.003262288039214,Sports,ESTJ
30.0,Male,1,1.42544,4.489403291708716,7.92633,3.1288899820517377,Others,INTP
23.0,Female,0,0.87863,3.6193300431331767,2.73131,6.467049726245544,Unknown,INFJ
21.0,Male,0,0.17117,4.435579083340281,7.87707,6.404845885308873,Unknown,INTJ
23.0,Female,1,9.23928,5.8822025112550875,4.5077,4.059107961871737,Technology,ENFP
23.0,Male,0,3.02803,5.295387988552325,9.23668,6.353815445925619,Technology,INTJ
26.0,Female,0,1.8341,4.133329468252142,1.5415,6.282966124016849,Others,INFJ
41.0,Male,0,6.22015,7.027143040744432,1.5478,6.37291685787292,Unknown,ESFJ
28.0,Male,1,0.99448,7.747826954981743,6.54102,4.610301099556986,Unknown,ISTP
31.0,Female,0,9.61329,7.043645615227652,8.90094,5.271293798817261,Others,ESTP
22.0,Female,0,1.45795,6.635928661752247,2.08808,4.062933968508451,Unknown,INFP
20.0,Male,0,4.68566,3.6014713169436385,9.09413,3.952970064270868,Technology,ENTP
20.0,Female,0,0.10873,6.081550417789166,7.17155,6.487627507409938,Unknown,INTJ
21.0,Female,0,5.83502,5.309593631322694,0.89986,5.502701868135224,Unknown,ENFP
23.0,Female,1,2.18944,5.832681337273341,8.57318,6.737748332638393,Arts,INTP
30.0,Female,0,3.87318,6.362038547945396,7.51742,6.0437224398964755,Unknown,ISTJ
27.0,Male,1,5.35132,6.773019646007797,1.9535,5.441614640773233,Unknown,ESFP
27.0,Male,0,3.35086,6.897605683175734,2.44461,6.313211104943439,Arts,ISFJ
31.0,Female,0,5.19449,5.365618671614088,5.10864,5.401327590094541,Sports,ENFJ
23.0,Male,0,3.21969,4.109625870200532,3.35124,6.9619433483126745,Unknown,INFJ
22.0,Female,0,4.68689,4.118976692791922,3.72252,4.198693828334546,Others,ENFP
28.0,Female,0,0.39435,5.2230850300058504,6.36859,6.309482636757558,Arts,INTJ
34.0,Female,0,7.92402,6.301976157193678,0.42681,5.18218545320663,Arts,ESFP
29.0,Male,0,3.29649,4.9256514590072324,8.85572,5.23346369240547,Unknown,INTP
40.0,Male,1,1.2673,6.758279602404512,1.37139,1.7068065440148876,Unknown,ISFP
30.0,Female,0,2.56661,4.353218975099534,0.56501,6.889855729828416,Arts,INFJ
21.0,Male,0,7.10916,4.551199357746093,8.10655,7.138614241655273,Sports,ENTJ
24.0,Male,1,4.20753,6.368398371480737,8.51461,6.1145321864276045,Others,ISTP
19.0,Female,0,3.1145,5.98383047682929,9.02992,2.486718376852961,Unknown,INTP
24.0,Male,0,4.57935,5.209562341256825,2.67788,6.858323843289579,Others,INFJ
23.0,Male,1,5.57342,6.803932287473249,9.52562,5.962108681647823,Unknown,ESTP
21.0,Male,0,0.82045,6.359080182087289,4.44834,7.009354324297383,Arts,INFJ
28.0,Female,0,0.4073,6.250871362144519,9.46117,6.793779022081301,Unknown,ISTJ
27.0,Female,0,4.44607,5.09939747801759,0.37982,3.892047721990944,Technology,ENFP
31.0,Female,0,7.57992,6.366335507450169,4.71671,5.229935577097951,Unknown,ESFP
22.0,Male,1,7.26132,5.387281607403353,1.09327,5.350547563829135,Others,ENFP
24.0,Female,0,0.18355,5.583415968815629,4.31447,5.5308871834365085,Sports,INFJ
24.0,Male,0,2.82082,7.449181723654823,7.67829,6.24219634278662,Unknown,ISTJ
24.0,Male,0,7.80892,7.435013782241974,4.7207,6.653304064210165,Unknown,ENFJ
25.0,Male,0,7.4691,6.870101580627725,9.20844,4.567010624450636,Others,ESTP
28.0,Female,0,8.62828,6.304536407458065,5.96804,6.118129561723322,Unknown,ESTJ
25.0,Female,1,9.0035,5.510833724073086,9.59185,6.474502569724255,Unknown,ENTP
22.0,Female,0,3.35551,4.54858639108696,3.02671,4.7843794562233475,Others,INFP
29.0,Male,0,2.91376,5.235888060776951,5.02592,6.756401841217163,Unknown,INFJ
26.0,Male,0,3.30253,6.4063241970002895,0.56437,3.3433502695539836,Technology,ISFP
24.0,Female,0,2.17141,6.450983004688835,3.36744,6.667937254160268,Technology,ISFJ
21.0,Male,0,0.34935,5.330501542880734,0.25547,7.784875230799779,Technology,INFJ
26.0,Female,1,0.16371,6.777202133701762,2.67197,3.9491628560468914,Technology,ISFP
33.0,Female,0,8.66438,6.645675960596718,2.28016,4.9175509532452235,Arts,ESFP
34.0,Male,0,6.01152,6.176663231959411,3.64741,6.842130628579703,Arts,ESFJ
25.0,Female,0,6.70512,5.738743883444478,4.27566,6.880591003419788,Sports,ENFJ
38.0,Male,1,5.50759,6.459110516766343,9.50513,6.166419596438147,Unknown,ESTP
32.0,Male,0,0.11907,3.176117227550563,9.80582,5.428259815447296,Arts,INTP
25.0,Female,0,9.27372,5.229850336922697,0.40595,6.4366565293005635,Sports,ENFJ
32.0,Male,0,3.80306,6.488370623250156,3.32347,5.141558222394828,Sports,ESFJ
23.0,Male,0,6.42942,2.9010038939888982,7.24619,3.664281437882286,Unknown,ENTP
33.0,Male,1,2.42598,6.4203917136055,7.29458,4.7605432619669665,Arts,ISTP
21.0,Male,1,2.42301,5.4763173322169365,6.78026,4.890418281871565,Technology,INTP
33.0,Male,1,6.57801,5.833733740749935,0.7113,3.7484983114588726,Unknown,ENFP
23.0,Female,1,0.05204,3.702162237027142,5.58929,4.208672609614242,Others,INTP
38.0,Female,0,3.96003,2.8615119846395887,4.64372,4.724382841660763,Others,INFP
29.0,Female,0,2.52588,6.5525319846306855,7.79234,5.365751066105185,Sports,ISTJ
21.0,Female,0,4.59393,5.371302938204812,1.02224,6.155924909290648,Unknown,ENFJ
27.0,Male,0,4.90867,3.801755928436805,3.5978,2.8416782504523326,Technology,ENFP
24.0,Female,0,8.21463,6.3580594814264115,6.14779,6.817741992043555,Arts,ENTJ
35.0,Male,0,6.17143,6.221317824371682,1.05085,5.864834508227291,Sports,ESFJ
37.0,Male,0,2.69478,6.44130226000952,5.02674,6.12530801505364,Unknown,ISFJ
24.0,Male,0,1.20828,6.218398875939968,0.26355,5.307395510547569,Sports,ISFJ
28.0,Female,0,4.77277,5.62571239958675,2.77469,6.1578992167215585,Sports,ENFJ
28.0,Male,0,8.27285,5.2847656020633,9.14132,6.562542915150838,Unknown,ENTJ
28.0,Female,0,4.05961,6.1250637855150805,0.9242,6.619586277468333,Others,ESFJ
33.0,Male,0,1.59925,5.245542615426922,6.91231,6.669725165704318,Unknown,INTJ
23.0,Male,1,3.09704,6.198185708694639,8.86795,4.11545087487437,Arts,ISTP
29.0,Male,0,6.98827,5.111602465691401,6.36434,6.229778192755926,Unknown,ENFJ
26.0,Male,0,1.37794,4.899632135971983,8.87575,5.067631896227876,Technology,INTP
24.0,Female,0,3.16375,7.390391439826798,9.86624,7.368830547387906,Others,INTJ
33.0,Female,0,3.53677,3.0939167336099804,7.00615,6.23102147381436,Others,INTJ
38.0,Female,0,5.39737,3.568314613318238,6.44422,2.2530786632883,Sports,ENTP
22.0,Male,1,7.24969,5.471291990836844,1.9676,1.2669046521808704,Technology,ENFP
23.0,Male,0,2.67341,5.891956011691309,7.05444,7.336041430457119,Unknown,INTJ
23.0,Male,1,7.08847,6.1302739286321675,2.54936,4.427710324184407,Sports,ENFP
21.0,Female,0,0.05166,2.8578663569657747,8.23051,6.146498798307576,Unknown,INTJ
20.0,Female,0,2.50885,4.512689649047389,6.90443,6.410496934330533,Arts,INTJ
32.0,Male,0,1.84916,5.154592994209118,8.89195,6.6250069822573705,Unknown,INTJ
27.0,Male,0,1.31415,6.358381287652497,3.94375,6.8995805799432075,Sports,ISFJ
25.0,Female,0,9.34827,6.262807758829131,4.93418,6.526754317968453,Arts,ESTJ
32.0,Female,0,5.91599,2.1164999922284893,4.22477,6.836812192716322,Arts,ENFJ
26.0,Male,0,9.90289,6.695436125004727,6.88095,6.266079926896689,Arts,ESTJ
25.0,Male,0,7.40101,4.532561403505509,1.34847,6.31109756509195,Arts,ENFJ
26.0,Female,0,2.15751,5.000652669730005,8.23216,6.454801282299965,Others,INTJ
34.0,Male,0,4.29906,7.568198230251999,1.78003,5.080221920842122,Arts,ISFP
35.0,Female,0,2.09921,6.4376403412018295,3.97285,6.655451336783457,Unknown,ISFJ
25.0,Male,0,4.87564,7.13837543330018,1.00195,6.521775182985768,Sports,ISFJ
25.0,Female,0,2.8875,3.556896628311171,1.06993,2.998778846661481,Technology,INFP
39.0,Male,0,0.77558,6.434596566838239,7.79065,7.735773345517685,Others,ISTJ
25.0,Female,1,4.74399,7.054784137891032,7.36808,4.475969367751781,Others,ESTP
22.0,Male,1,2.43055,6.186755349564935,5.72201,0.7692004160881751,Sports,INFP
20.0,Female,1,5.84611,4.368200925526796,6.11273,3.2871530085389864,Unknown,ENTP
26.0,Female,0,5.16703,2.2253619687996817,4.91807,6.855453955521308,Arts,ENTJ
21.0,Female,0,5.24217,4.6027829965924685,0.20966,3.5993560343554356,Sports,ENFP
29.0,Female,0,3.39046,6.456823919315325,8.10268,5.728524605128634,Sports,ISTJ
28.0,Male,0,5.48562,6.511034658714956,6.25575,6.590451110488043,Arts,ISTJ
22.0,Male,0,7.4351,5.905865914894845,4.2087,4.671924511748012,Unknown,ENFP
29.0,Female,0,3.78492,7.520892113847913,0.10132,5.147758681299672,Others,ESFP
27.0,Female,0,3.62608,6.419184012732409,7.11961,6.768462397128781,Unknown,ESTJ
24.0,Female,0,2.69129,6.124771067775139,0.02346,4.7168450724819255,Unknown,ISFP
32.0,Female,0,5.58999,7.987867626571287,9.21709,4.74518079706466,Others,ESTP
29.0,Female,0,1.93166,4.6369383031423865,0.01865,3.823051482169736,Arts,INFP
24.0,Female,0,4.15258,4.859377899779215,3.9605,1.2672053526669362,Arts,ENFP
33.0,Male,0,0.30233,6.942579791380554,8.0072,6.308168799695036,Technology,ISTJ
27.0,Female,0,3.37929,6.660945177138357,7.48027,6.433435126557221,Unknown,ISTJ
36.0,Female,0,8.0551,6.677514260307037,1.23969,6.302700275320759,Sports,ESFJ
30.0,Female,1,2.46559,7.285227143723539,0.29667,0.48597725822124893,Unknown,ISFP
20.0,Female,0,8.48758,5.943084575941356,6.59593,5.4391787319359075,Arts,ENTP
23.0,Female,0,0.18402,6.747137341060025,9.61063,6.234231790362074,Others,ISTJ
27.0,Female,0,3.9186,6.189009364118279,1.99993,6.275439946886627,Unknown,ISFJ
35.0,Female,0,2.09867,6.157146270329328,5.83709,5.047086155275091,Unknown,ISTP
26.0,Male,0,9.45203,6.17029045205448,6.30851,5.437083850091259,Sports,ESFJ
19.0,Female,0,1.91852,3.640111975185029,0.80279,6.154847642824872,Others,INFJ
39.0,Male,1,1.72096,8.046861740658114,8.26038,5.137217362931941,Arts,ISTP
23.0,Male,0,9.15318,5.237018784988406,8.91666,6.307509681618276,Arts,ENTJ
28.0,Male,0,2.64808,5.163755067766157,2.72582,6.781578416232654,Arts,INFJ
28.0,Male,0,3.07223,5.906777031427051,1.11509,6.446030898737908,Unknown,INFJ
24.0,Male,1,4.97136,4.970313919270182,8.71029,4.696248084739983,Technology,ENTP
42.0,Male,0,6.27794,6.494909822462835,1.43504,7.297029007012659,Technology,ESFJ
19.0,Female,0,2.35739,6.976352312775819,5.91762,6.353103886814366,Technology,INTJ
28.0,Male,0,7.97056,2.727516143939396,1.60198,6.211780673430552,Others,ENFJ
24.0,Male,0,2.74192,3.416209035526249,2.08393,6.811337448414958,Arts,INFJ
34.0,Male,0,8.73433,6.373252895653886,3.29843,4.8876480457295495,Unknown,ESFP
23.0,Male,0,2.48655,7.21147941905676,5.26493,6.18980211178094,Arts,INFJ
24.0,Male,1,7.16846,7.908644049845399,7.11167,4.975151145858886,Others,ENTP
30.0,Male,0,1.69338,7.537701158657324,5.45346,1.9076347173469204,Others,ISFP
26.0,Male,0,4.63901,5.471622552512377,7.57896,5.737111094461502,Sports,ENTJ
24.0,Female,0,3.67968,6.420520934917047,0.36884,4.096568973600721,Unknown,ESFP
23.0,Female,0,2.63277,5.057313147185932,9.48435,5.069991045934583,Unknown,ENTP
24.0,Male,0,7.06359,4.719437405992107,5.29645,6.058564751474101,Unknown,ENFJ
26.0,Female,0,0.98728,6.671239840902468,7.92363,7.205833404195601,Technology,ISTJ
27.0,Male,1,1.84311,5.012166711134615,7.04892,4.216019370461041,Technology,INTP
20.0,Male,0,3.00035,4.012438697949393,8.03615,6.0366960910110095,Others,INTJ
21.0,Male,0,4.5156,5.397338954015641,4.38195,5.090609081289096,Others,ENFP
26.0,Male,1,1.243,6.244822091836492,2.81429,6.903546662931323,Technology,ISFP
29.0,Male,0,2.47853,4.863296796135135,9.99834,2.133827002733467,Unknown,INTP
25.0,Female,0,8.02604,7.521121053317341,0.10571,4.78098755837253,Others,ESFP
21.0,Male,0,0.7947,5.598993659351388,3.95019,6.75381734117747,Unknown,INFJ
33.0,Female,1,2.15335,5.658019813393516,6.4658,6.011108250151407,Unknown,INTP
36.0,Male,0,1.54915,4.592469810914904,7.43194,7.483195163426973,Others,INTJ
32.0,Male,0,6.41183,4.926656354005992,4.25985,6.20822048415076,Unknown,ENFJ
20.0,Female,0,9.26866,5.3061551284039545,8.45151,6.186031006973965,Sports,ENTJ
26.0,Male,0,1.08278,7.587599703624943,6.35134,5.522277109334382,Technology,ISFP
24.0,Male,0,4.14059,5.0805084746791405,8.93568,6.17461353453538,Unknown,INTJ
29.0,Male,0,7.15437,4.131813700102301,7.71213,6.861765793335381,Others,ENTJ
23.0,Male,0,9.48676,5.122168112770355,3.70321,4.149279257120742,Others,ENFP
21.0,Female,0,7.84349,4.630861451943185,5.57794,5.65626861351811,Sports,ENTJ
24.0,Male,0,0.40704,6.403112202890646,5.9202,6.40737814359127,Unknown,ISFJ
21.0,Male,1,0.44257,4.166990161835794,7.91899,2.1151083194931526,Unknown,INTP
36.0,Female,1,9.26483,4.765961499630211,7.9261,0.8398916947928043,Unknown,ENTP
24.0,Female,0,6.75301,5.025060544050174,7.88286,5.028078941455412,Sports,ENTJ
34.0,Female,0,6.92166,6.33123453650683,1.35864,5.157401832864249,Sports,ESFJ
34.0,Male,0,2.27795,6.700763614123959,0.98935,5.7234407301471695,Sports,ISFJ
22.0,Female,0,3.70345,7.0604510145782875,7.60274,4.184184965350684,Unknown,INTP
32.0,Female,1,9.08398,1.9923614831207992,3.05472,5.079741801168404,Technology,ENFP
20.0,Male,0,7.48115,2.1823034642554267,2.15788,6.287532690034421,Arts,ENFJ
32.0,Female,0,7.47574,6.111334151633635,2.58516,5.010262027850824,Technology,ESFP
23.0,Female,0,8.85845,7.51243606856597,2.44107,6.518533467989238,Sports,ENFJ
23.0,Female,0,3.59612,4.161204942255018,5.14159,5.546866647871359,Sports,INFJ
49.0,Female,0,3.4247,7.741916802872794,9.66472,6.0347434337320065,Unknown,ISTJ
24.0,Female,0,1.19349,6.361502496741197,1.43713,6.6484473617807796,Unknown,INFJ
26.0,Male,0,5.56465,5.311934229407298,5.13394,6.455830938628262,Others,ENFJ
27.0,Male,0,4.4667,6.465357254203048,6.19341,6.64906260522828,Unknown,ISFJ
21.0,Male,0,5.91751,7.134888278486604,4.08315,6.64817438013398,Others,ENFJ
24.0,Female,0,4.04785,2.9979597285002475,1.11551,4.925413539223463,Unknown,INFP
28.0,Female,0,8.48955,6.534065721663835,4.80833,6.518852701736566,Unknown,ESFJ
26.0,Female,0,5.50747,7.303408386576527,6.28903,7.474006902226463,Others,ENTJ
31.0,Female,0,1.16994,6.556178509527817,4.8092,5.133291956546642,Sports,ISFJ
33.0,Female,0,7.21725,8.262597289478208,7.19472,6.286180053332217,Arts,ESTJ
33.0,Male,1,5.61971,6.726361073571085,7.36811,5.714361035551824,Unknown,ESTP
29.0,Female,1,9.29656,6.256090068339605,0.01316,4.795103371512354,Unknown,ESFP
42.0,Female,0,9.74008,5.259534189166686,5.51023,6.625430774339043,Others,ENTJ
29.0,Female,0,7.71274,7.126666161467492,3.02625,6.478051642541457,Arts,ESFJ
26.0,Male,0,3.32904,3.818534046983681,5.60183,6.810405881412819,Unknown,INFJ
24.0,Male,0,9.24229,5.291485162848459,2.37782,5.558314076229458,Others,ENFP
25.0,Male,0,2.39529,8.384150307583784,8.07858,6.11088354038859,Sports,ISTJ
26.0,Male,0,3.97629,6.732016916897254,3.87976,0.19153270091476493,Technology,ESFP
23.0,Female,0,4.74472,6.492394974480049,1.26178,7.114180390778889,Sports,ESFJ
22.0,Male,0,1.1463,6.048750524831834,9.34386,3.8735300364258274,Unknown,INTP
25.0,Male,0,7.62846,6.884044273144665,2.16562,6.771189925811995,Arts,ESFJ
26.0,Male,1,8.07048,5.106046565962685,2.60598,5.341944617667768,Arts,ENFP
20.0,Female,0,9.76625,5.4717852113203955,1.01787,6.50216627475208,Arts,ENFJ
23.0,Male,0,7.45942,5.82872589284906,3.73615,6.028817918791446,Unknown,ENFJ
28.0,Male,0,3.81109,6.459758054756543,3.24789,6.093598329931213,Unknown,ISFJ
25.0,Male,0,2.22906,6.141263576617579,1.45555,6.914335863469663,Arts,ISFJ
28.0,Male,0,1.70267,5.3668832081867,0.79704,6.861381779769687,Others,INFJ
30.0,Male,0,5.1838,6.095486209481668,7.17712,4.745772705551941,Unknown,INTP
26.0,Female,0,4.98238,7.1870512354513165,2.56017,6.0268691599310245,Sports,ESFJ
39.0,Female,1,8.40433,6.1039856320406205,8.39366,3.397016506752401,Unknown,ESTP
23.0,Female,0,5.95264,7.0346348265062915,5.51537,6.430673734417225,Sports,ENTJ
26.0,Male,0,4.52384,3.46065603332801,3.25388,6.055239800636003,Others,INFJ
24.0,Male,0,6.62969,7.165190594243696,7.03963,6.0539586694033725,Arts,ESTJ
33.0,Male,0,7.99805,6.73845058863093,9.80005,4.499213070704174,Arts,ESTP
